Property ID,Primary Property Type - Self Selected,Address 1,Postal Code,Job #,Permit Type,Work Type,energy_categories,match_method,permit_date,permit_year
2364104,Office,30 Rockefeller Plaza,10111,122240627,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-01-08,2015
2364104,Office,30 Rockefeller Plaza,10111,122190351,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-01-20,2015
2364104,Office,30 Rockefeller Plaza,10111,122251357,EW,OT,Mechanical/HVAC,BIN,2015-01-21,2015
2364104,Office,30 Rockefeller Plaza,10111,122230870,EW,OT,Mechanical/HVAC,BIN,2015-02-03,2015
2364104,Office,30 Rockefeller Plaza,10111,122230861,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-02-18,2015
2364104,Office,30 Rockefeller Plaza,10111,122283812,EW,OT,Mechanical/HVAC,BIN,2015-02-19,2015
2364104,Office,30 Rockefeller Plaza,10111,122270648,EW,OT,Mechanical/HVAC,BIN,2015-02-23,2015
2364104,Office,30 Rockefeller Plaza,10111,122277507,EW,MH,Mechanical/HVAC,BIN,2015-02-23,2015
2364104,Office,30 Rockefeller Plaza,10111,122205176,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-02-25,2015
2364104,Office,30 Rockefeller Plaza,10111,122219205,EW,OT,Mechanical/HVAC,BIN,2015-03-03,2015
2364104,Office,30 Rockefeller Plaza,10111,122256236,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-03-09,2015
2364104,Office,30 Rockefeller Plaza,10111,122231753,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-03-10,2015
2364104,Office,30 Rockefeller Plaza,10111,122276900,PL,PL,Plumbing/DHW/Gas,BIN,2015-03-12,2015
2364104,Office,30 Rockefeller Plaza,10111,122190315,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-03-17,2015
2364104,Office,30 Rockefeller Plaza,10111,122231744,EW,OT,Mechanical/HVAC,BIN,2015-03-19,2015
2364104,Office,30 Rockefeller Plaza,10111,122219214,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-03-19,2015
2364104,Office,30 Rockefeller Plaza,10111,122047828,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-03-20,2015
2364104,Office,30 Rockefeller Plaza,10111,122286267,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-03-26,2015
2364104,Office,30 Rockefeller Plaza,10111,122333224,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-04-03,2015
2364104,Office,30 Rockefeller Plaza,10111,122230889,EW,OT,Mechanical/HVAC,BIN,2015-04-03,2015
2364104,Office,30 Rockefeller Plaza,10111,122360998,EW,OT,Mechanical/HVAC,BIN,2015-04-07,2015
2364104,Office,30 Rockefeller Plaza,10111,122333233,EW,OT,Mechanical/HVAC,BIN,2015-04-14,2015
2364104,Office,30 Rockefeller Plaza,10111,122338979,EW,OT,Mechanical/HVAC,BIN,2015-04-16,2015
2364104,Office,30 Rockefeller Plaza,10111,122361229,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-04-20,2015
2364104,Office,30 Rockefeller Plaza,10111,122224725,EW,OT,Mechanical/HVAC,BIN,2015-05-01,2015
2364104,Office,30 Rockefeller Plaza,10111,122376320,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-05-04,2015
2364104,Office,30 Rockefeller Plaza,10111,122395853,EW,OT,Mechanical/HVAC,BIN,2015-05-08,2015
2364104,Office,30 Rockefeller Plaza,10111,122400053,EW,OT,Mechanical/HVAC,BIN,2015-05-19,2015
2364104,Office,30 Rockefeller Plaza,10111,122231548,EW,OT,Mechanical/HVAC,BIN,2015-05-21,2015
2364104,Office,30 Rockefeller Plaza,10111,122211971,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-06-02,2015
2364104,Office,30 Rockefeller Plaza,10111,122360989,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-06-04,2015
2364104,Office,30 Rockefeller Plaza,10111,122227367,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-06-09,2015
2364104,Office,30 Rockefeller Plaza,10111,122224716,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-06-09,2015
2364104,Office,30 Rockefeller Plaza,10111,122182645,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-06-12,2015
2364104,Office,30 Rockefeller Plaza,10111,122426516,EW,OT,Mechanical/HVAC,BIN,2015-06-17,2015
2364104,Office,30 Rockefeller Plaza,10111,122176607,EW,OT,Mechanical/HVAC,BIN,2015-06-25,2015
2364104,Office,30 Rockefeller Plaza,10111,122378453,EW,OT,Mechanical/HVAC,BIN,2015-06-26,2015
2364104,Office,30 Rockefeller Plaza,10111,122434080,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-06-29,2015
2364104,Office,30 Rockefeller Plaza,10111,122459455,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-07-16,2015
2364104,Office,30 Rockefeller Plaza,10111,122456369,EW,OT,Mechanical/HVAC,BIN,2015-08-25,2015
2364104,Office,30 Rockefeller Plaza,10111,122442393,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-09-15,2015
2364104,Office,30 Rockefeller Plaza,10111,122521315,EW,OT,Mechanical/HVAC,BIN,2015-09-23,2015
2364104,Office,30 Rockefeller Plaza,10111,122519033,EW,OT,Mechanical/HVAC,BIN,2015-09-28,2015
2364104,Office,30 Rockefeller Plaza,10111,122490367,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-09-29,2015
2364104,Office,30 Rockefeller Plaza,10111,122145507,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-10-07,2015
2364104,Office,30 Rockefeller Plaza,10111,122400062,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-10-13,2015
2364104,Office,30 Rockefeller Plaza,10111,122398949,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2015-10-13,2015
2364104,Office,30 Rockefeller Plaza,10111,122539155,PL,PL,Plumbing/DHW/Gas,BIN,2015-10-28,2015
2364104,Office,30 Rockefeller Plaza,10111,122556046,EW,OT,Mechanical/HVAC,BIN,2015-11-02,2015
2364104,Office,30 Rockefeller Plaza,10111,122608446,EW,OT,Mechanical/HVAC,BIN,2015-12-02,2015
2364104,Office,30 Rockefeller Plaza,10111,122631697,EW,OT,Mechanical/HVAC,BIN,2015-12-11,2015
2364104,Office,30 Rockefeller Plaza,10111,140439648,EW,OT,Mechanical/HVAC,BIN,2015-12-24,2015
2364104,Office,30 Rockefeller Plaza,10111,122638360,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-01-05,2016
2364104,Office,30 Rockefeller Plaza,10111,140443054,EW,OT,Mechanical/HVAC,BIN,2016-01-21,2016
2364104,Office,30 Rockefeller Plaza,10111,122669031,EW,OT,Mechanical/HVAC,BIN,2016-02-03,2016
2364104,Office,30 Rockefeller Plaza,10111,122655509,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-02-12,2016
2364104,Office,30 Rockefeller Plaza,10111,122669889,EW,OT,Mechanical/HVAC,BIN,2016-02-18,2016
2364104,Office,30 Rockefeller Plaza,10111,122534212,EW,OT,Mechanical/HVAC,BIN,2016-03-09,2016
2364104,Office,30 Rockefeller Plaza,10111,122682695,EW,OT,Mechanical/HVAC,BIN,2016-03-09,2016
2364104,Office,30 Rockefeller Plaza,10111,122682686,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-03-14,2016
2364104,Office,30 Rockefeller Plaza,10111,122550051,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-03-18,2016
2364104,Office,30 Rockefeller Plaza,10111,122669932,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-04-05,2016
2364104,Office,30 Rockefeller Plaza,10111,122647608,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-05-05,2016
2364104,Office,30 Rockefeller Plaza,10111,122784326,EW,OT,Mechanical/HVAC,BIN,2016-06-02,2016
2364104,Office,30 Rockefeller Plaza,10111,122785842,EW,OT,Mechanical/HVAC,BIN,2016-06-22,2016
2364104,Office,30 Rockefeller Plaza,10111,122784317,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-06-23,2016
2364104,Office,30 Rockefeller Plaza,10111,122798348,EW,OT,Mechanical/HVAC,BIN,2016-06-24,2016
2364104,Office,30 Rockefeller Plaza,10111,140509000,EW,OT,Mechanical/HVAC,BIN,2016-06-30,2016
2364104,Office,30 Rockefeller Plaza,10111,140509019,EW,OT,Mechanical/HVAC,BIN,2016-06-30,2016
2364104,Office,30 Rockefeller Plaza,10111,122791693,EW,OT,Mechanical/HVAC,BIN,2016-07-06,2016
2364104,Office,30 Rockefeller Plaza,10111,122830160,EW,OT,Mechanical/HVAC,BIN,2016-07-15,2016
2364104,Office,30 Rockefeller Plaza,10111,122761234,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-07-18,2016
2364104,Office,30 Rockefeller Plaza,10111,122180111,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-07-20,2016
2364104,Office,30 Rockefeller Plaza,10111,122820849,EW,OT,Mechanical/HVAC,BIN,2016-07-22,2016
2364104,Office,30 Rockefeller Plaza,10111,122777245,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-07-27,2016
2364104,Office,30 Rockefeller Plaza,10111,122883282,EW,OT,Mechanical/HVAC,BIN,2016-09-06,2016
2364104,Office,30 Rockefeller Plaza,10111,122874728,EW,OT,Mechanical/HVAC,BIN,2016-09-12,2016
2364104,Office,30 Rockefeller Plaza,10111,122791700,EW,OT,Mechanical/HVAC,BIN,2016-09-14,2016
2364104,Office,30 Rockefeller Plaza,10111,122868272,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-09-19,2016
2364104,Office,30 Rockefeller Plaza,10111,122888376,EW,OT,Mechanical/HVAC,BIN,2016-09-21,2016
2364104,Office,30 Rockefeller Plaza,10111,122868263,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-09-22,2016
2364104,Office,30 Rockefeller Plaza,10111,122888385,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-09-26,2016
2364104,Office,30 Rockefeller Plaza,10111,140554834,EW,OT,Mechanical/HVAC,BIN,2016-09-30,2016
2364104,Office,30 Rockefeller Plaza,10111,122874381,EW,OT,Mechanical/HVAC,BIN,2016-10-14,2016
2364104,Office,30 Rockefeller Plaza,10111,122874363,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-10-18,2016
2364104,Office,30 Rockefeller Plaza,10111,122874354,EW,OT,Mechanical/HVAC,BIN,2016-10-25,2016
2364104,Office,30 Rockefeller Plaza,10111,122874540,EW,OT,Mechanical/HVAC,BIN,2016-11-09,2016
2364104,Office,30 Rockefeller Plaza,10111,122930374,EW,OT,Mechanical/HVAC,BIN,2016-11-21,2016
2364104,Office,30 Rockefeller Plaza,10111,122930383,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-11-29,2016
2364104,Office,30 Rockefeller Plaza,10111,122884584,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2016-12-05,2016
2364104,Office,30 Rockefeller Plaza,10111,140560934,EW,OT,Mechanical/HVAC,BIN,2017-01-13,2017
2364104,Office,30 Rockefeller Plaza,10111,123012177,EW,OT,Mechanical/HVAC,BIN,2017-02-03,2017
2364104,Office,30 Rockefeller Plaza,10111,123000411,EW,MH,Mechanical/HVAC,BIN,2017-02-13,2017
2364104,Office,30 Rockefeller Plaza,10111,122533348,EW,MH,Mechanical/HVAC,BIN,2017-02-14,2017
2364104,Office,30 Rockefeller Plaza,10111,122732668,EW,MH,Mechanical/HVAC,BIN,2017-02-15,2017
2364104,Office,30 Rockefeller Plaza,10111,122981096,EW,OT,Mechanical/HVAC,BIN,2017-03-07,2017
2364104,Office,30 Rockefeller Plaza,10111,123028231,EW,OT,Mechanical/HVAC,BIN,2017-03-09,2017
2364104,Office,30 Rockefeller Plaza,10111,123028222,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-03-15,2017
2364104,Office,30 Rockefeller Plaza,10111,123025733,EW,OT,Mechanical/HVAC,BIN,2017-03-28,2017
2364104,Office,30 Rockefeller Plaza,10111,123051785,EW,OT,Mechanical/HVAC,BIN,2017-03-31,2017
2364104,Office,30 Rockefeller Plaza,10111,122990433,EW,OT,Mechanical/HVAC,BIN,2017-03-31,2017
2364104,Office,30 Rockefeller Plaza,10111,123077749,EW,OT,Mechanical/HVAC,BIN,2017-04-18,2017
2364104,Office,30 Rockefeller Plaza,10111,123077758,EW,OT,Mechanical/HVAC,BIN,2017-04-19,2017
2364104,Office,30 Rockefeller Plaza,10111,140631216,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-04-19,2017
2364104,Office,30 Rockefeller Plaza,10111,140631029,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-04-19,2017
2364104,Office,30 Rockefeller Plaza,10111,123025305,EW,OT,Mechanical/HVAC,BIN,2017-04-24,2017
2364104,Office,30 Rockefeller Plaza,10111,123025298,EW,MH,Mechanical/HVAC,BIN,2017-04-27,2017
2364104,Office,30 Rockefeller Plaza,10111,123047595,EW,FP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-04-27,2017
2364104,Office,30 Rockefeller Plaza,10111,123025332,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-04-28,2017
2364104,Office,30 Rockefeller Plaza,10111,123084704,EW,OT,Mechanical/HVAC,BIN,2017-05-02,2017
2364104,Office,30 Rockefeller Plaza,10111,123025323,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-05-03,2017
2364104,Office,30 Rockefeller Plaza,10111,123092777,EW,OT,Mechanical/HVAC,BIN,2017-05-08,2017
2364104,Office,30 Rockefeller Plaza,10111,123035438,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-05-09,2017
2364104,Office,30 Rockefeller Plaza,10111,140624037,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-05-09,2017
2364104,Office,30 Rockefeller Plaza,10111,121287053,EW,OT,Mechanical/HVAC,BIN,2017-06-01,2017
2364104,Office,30 Rockefeller Plaza,10111,123044080,EW,OT,Mechanical/HVAC,BIN,2017-06-06,2017
2364104,Office,30 Rockefeller Plaza,10111,121289444,EW,OT,Mechanical/HVAC,BIN,2017-06-14,2017
2364104,Office,30 Rockefeller Plaza,10111,123298323,EW,OT,Mechanical/HVAC,BIN,2017-06-19,2017
2364104,Office,30 Rockefeller Plaza,10111,123313565,EW,OT,Mechanical/HVAC,BIN,2017-07-06,2017
2364104,Office,30 Rockefeller Plaza,10111,121292207,PL,PL,Plumbing/DHW/Gas,BIN,2017-07-06,2017
2364104,Office,30 Rockefeller Plaza,10111,121229795,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-07-10,2017
2364104,Office,30 Rockefeller Plaza,10111,123295157,EW,OT,Mechanical/HVAC,BIN,2017-07-10,2017
2364104,Office,30 Rockefeller Plaza,10111,121239169,EW,OT,Mechanical/HVAC,BIN,2017-07-12,2017
2364104,Office,30 Rockefeller Plaza,10111,123305921,EW,OT,Mechanical/HVAC,BIN,2017-07-24,2017
2364104,Office,30 Rockefeller Plaza,10111,123330797,EW,OT,Mechanical/HVAC,BIN,2017-07-25,2017
2364104,Office,30 Rockefeller Plaza,10111,121239150,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-07-28,2017
2364104,Office,30 Rockefeller Plaza,10111,123307224,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-07-28,2017
2364104,Office,30 Rockefeller Plaza,10111,140653978,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-07-28,2017
2364104,Office,30 Rockefeller Plaza,10111,140652498,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-08-01,2017
2364104,Office,30 Rockefeller Plaza,10111,123120586,EW,OT,Mechanical/HVAC,BIN,2017-08-21,2017
2364104,Office,30 Rockefeller Plaza,10111,123120568,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-08-22,2017
2364104,Office,30 Rockefeller Plaza,10111,121239258,EW,OT,Mechanical/HVAC,BIN,2017-08-23,2017
2364104,Office,30 Rockefeller Plaza,10111,123120345,EW,OT,Mechanical/HVAC,BIN,2017-08-24,2017
2364104,Office,30 Rockefeller Plaza,10111,123348831,EW,OT,Mechanical/HVAC,BIN,2017-08-24,2017
2364104,Office,30 Rockefeller Plaza,10111,121239249,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-08-31,2017
2364104,Office,30 Rockefeller Plaza,10111,122874345,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-09-12,2017
2364104,Office,30 Rockefeller Plaza,10111,140696049,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-09-20,2017
2364104,Office,30 Rockefeller Plaza,10111,123307652,EW,OT,Mechanical/HVAC,BIN,2017-09-22,2017
2364104,Office,30 Rockefeller Plaza,10111,123307634,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-09-28,2017
2364104,Office,30 Rockefeller Plaza,10111,123305342,EW,OT,Mechanical/HVAC,BIN,2017-10-06,2017
2364104,Office,30 Rockefeller Plaza,10111,123343079,EW,OT,Mechanical/HVAC,BIN,2017-10-31,2017
2364104,Office,30 Rockefeller Plaza,10111,121239338,EW,OT,Mechanical/HVAC,BIN,2017-11-09,2017
2364104,Office,30 Rockefeller Plaza,10111,123147219,EW,OT,Mechanical/HVAC,BIN,2017-11-13,2017
2364104,Office,30 Rockefeller Plaza,10111,123182322,EW,OT,Mechanical/HVAC,BIN,2017-11-15,2017
2364104,Office,30 Rockefeller Plaza,10111,123243454,EW,OT,Mechanical/HVAC,BIN,2017-11-28,2017
2364104,Office,30 Rockefeller Plaza,10111,123176918,EW,OT,Mechanical/HVAC,BIN,2017-12-04,2017
2364104,Office,30 Rockefeller Plaza,10111,123268016,EW,OT,Mechanical/HVAC,BIN,2017-12-15,2017
2364104,Office,30 Rockefeller Plaza,10111,123266116,EW,SD,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2017-12-19,2017
2364104,Office,30 Rockefeller Plaza,10111,123255930,EW,OT,Mechanical/HVAC,BIN,2017-12-20,2017
2364104,Office,30 Rockefeller Plaza,10111,140730092,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-01-11,2018
2364104,Office,30 Rockefeller Plaza,10111,123196923,EW,OT,Mechanical/HVAC,BIN,2018-01-12,2018
2364104,Office,30 Rockefeller Plaza,10111,123196905,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-01-16,2018
2364104,Office,30 Rockefeller Plaza,10111,140736014,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-02-01,2018
2364104,Office,30 Rockefeller Plaza,10111,123153826,EW,OT,Mechanical/HVAC,BIN,2018-02-02,2018
2364104,Office,30 Rockefeller Plaza,10111,123254842,EW,OT,Mechanical/HVAC,BIN,2018-02-22,2018
2364104,Office,30 Rockefeller Plaza,10111,123254860,EW,OT,Mechanical/HVAC,BIN,2018-02-22,2018
2364104,Office,30 Rockefeller Plaza,10111,123254833,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-04-19,2018
2364104,Office,30 Rockefeller Plaza,10111,123254824,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-04-19,2018
2364104,Office,30 Rockefeller Plaza,10111,123455180,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-05-09,2018
2364104,Office,30 Rockefeller Plaza,10111,123368541,EW,OT,Mechanical/HVAC,BIN,2018-05-11,2018
2364104,Office,30 Rockefeller Plaza,10111,123419381,EW,OT,Mechanical/HVAC,BIN,2018-05-31,2018
2364104,Office,30 Rockefeller Plaza,10111,123419112,EW,OT,Mechanical/HVAC,BIN,2018-06-01,2018
2364104,Office,30 Rockefeller Plaza,10111,123368444,EW,OT,Mechanical/HVAC,BIN,2018-06-08,2018
2364104,Office,30 Rockefeller Plaza,10111,123602495,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-06-18,2018
2364104,Office,30 Rockefeller Plaza,10111,123575201,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-06-21,2018
2364104,Office,30 Rockefeller Plaza,10111,123388949,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-06-21,2018
2364104,Office,30 Rockefeller Plaza,10111,123580945,EW,OT,Mechanical/HVAC,BIN,2018-06-27,2018
2364104,Office,30 Rockefeller Plaza,10111,123364965,EW,MH,Mechanical/HVAC,BIN,2018-06-28,2018
2364104,Office,30 Rockefeller Plaza,10111,123580936,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-07-03,2018
2364104,Office,30 Rockefeller Plaza,10111,123519200,EW,OT,Mechanical/HVAC,BIN,2018-07-05,2018
2364104,Office,30 Rockefeller Plaza,10111,123519184,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-07-09,2018
2364104,Office,30 Rockefeller Plaza,10111,123235748,EW,OT,Mechanical/HVAC,BIN,2018-07-12,2018
2364104,Office,30 Rockefeller Plaza,10111,123364956,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-07-13,2018
2364104,Office,30 Rockefeller Plaza,10111,123462626,EW,OT,Mechanical/HVAC,BIN,2018-07-27,2018
2364104,Office,30 Rockefeller Plaza,10111,123461734,EW,OT,Mechanical/HVAC,BIN,2018-08-08,2018
2364104,Office,30 Rockefeller Plaza,10111,123364947,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-08-21,2018
2364104,Office,30 Rockefeller Plaza,10111,123533168,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-08-21,2018
2364104,Office,30 Rockefeller Plaza,10111,123546225,EW,OT,Mechanical/HVAC,BIN,2018-08-29,2018
2364104,Office,30 Rockefeller Plaza,10111,123449866,EW,MH,Mechanical/HVAC,BIN,2018-09-06,2018
2364104,Office,30 Rockefeller Plaza,10111,123540490,EW,OT,Mechanical/HVAC,BIN,2018-09-13,2018
2364104,Office,30 Rockefeller Plaza,10111,123562554,PL,PL,Plumbing/DHW/Gas,BIN,2018-09-24,2018
2364104,Office,30 Rockefeller Plaza,10111,123546467,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-09-27,2018
2364104,Office,30 Rockefeller Plaza,10111,123451193,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-09-27,2018
2364104,Office,30 Rockefeller Plaza,10111,123479654,EW,OT,Mechanical/HVAC,BIN,2018-10-16,2018
2364104,Office,30 Rockefeller Plaza,10111,123540515,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-11-09,2018
2364104,Office,30 Rockefeller Plaza,10111,140818818,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2018-11-26,2018
2364104,Office,30 Rockefeller Plaza,10111,123596260,EW,OT,Mechanical/HVAC,BIN,2018-12-11,2018
2364104,Office,30 Rockefeller Plaza,10111,123486931,EW,MH,Mechanical/HVAC,BIN,2018-12-12,2018
2364104,Office,30 Rockefeller Plaza,10111,123590195,EW,OT,Mechanical/HVAC,BIN,2018-12-12,2018
2364104,Office,30 Rockefeller Plaza,10111,123530269,EW,OT,Mechanical/HVAC,BIN,2018-12-26,2018
2364104,Office,30 Rockefeller Plaza,10111,123449857,EW,OT,Mechanical/HVAC,BIN,2018-12-26,2018
2364104,Office,30 Rockefeller Plaza,10111,123415722,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-01-11,2019
2364104,Office,30 Rockefeller Plaza,10111,123512163,EW,OT,Mechanical/HVAC,BIN,2019-01-22,2019
2364104,Office,30 Rockefeller Plaza,10111,123533863,PL,PL,Plumbing/DHW/Gas,BIN,2019-01-29,2019
2364104,Office,30 Rockefeller Plaza,10111,123595289,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-02-07,2019
2364104,Office,30 Rockefeller Plaza,10111,123154399,EW,OT,Mechanical/HVAC,BIN,2019-02-27,2019
2364104,Office,30 Rockefeller Plaza,10111,123655302,EW,MH,Mechanical/HVAC,BIN,2019-03-01,2019
2364104,Office,30 Rockefeller Plaza,10111,123655295,EW,MH,Mechanical/HVAC,BIN,2019-03-01,2019
2364104,Office,30 Rockefeller Plaza,10111,123524677,EW,OT,Mechanical/HVAC,BIN,2019-03-12,2019
2364104,Office,30 Rockefeller Plaza,10111,123707462,PL,PL,Plumbing/DHW/Gas,BIN,2019-04-02,2019
2364104,Office,30 Rockefeller Plaza,10111,123127348,EW,OT,Mechanical/HVAC,BIN,2019-04-02,2019
2364104,Office,30 Rockefeller Plaza,10111,123704633,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-04-04,2019
2364104,Office,30 Rockefeller Plaza,10111,140836380,EW,OT,Mechanical/HVAC,BIN,2019-04-09,2019
2364104,Office,30 Rockefeller Plaza,10111,123870524,EW,OT,Mechanical/HVAC,BIN,2019-04-10,2019
2364104,Office,30 Rockefeller Plaza,10111,123127366,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-04-18,2019
2364104,Office,30 Rockefeller Plaza,10111,123731015,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-05-08,2019
2364104,Office,30 Rockefeller Plaza,10111,123900298,EW,OT,Mechanical/HVAC,BIN,2019-05-09,2019
2364104,Office,30 Rockefeller Plaza,10111,123872149,EW,OT,Mechanical/HVAC,BIN,2019-05-10,2019
2364104,Office,30 Rockefeller Plaza,10111,140848965,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-05-17,2019
2364104,Office,30 Rockefeller Plaza,10111,123524686,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-05-21,2019
2364104,Office,30 Rockefeller Plaza,10111,123708489,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-05-21,2019
2364104,Office,30 Rockefeller Plaza,10111,123715284,PL,PL,Plumbing/DHW/Gas,BIN,2019-05-24,2019
2364104,Office,30 Rockefeller Plaza,10111,123524070,EW,OT,Mechanical/HVAC,BIN,2019-06-18,2019
2364104,Office,30 Rockefeller Plaza,10111,140855965,EW,SP,"Mechanical/HVAC, FireProtection (borderline energy)",BIN,2019-06-24,2019
2364104,Office,30 Rockefeller Plaza,10111,123688107,EW,OT,Mechanical/HVAC,BIN,2019-06-24,2019
2364104,Office,30 Rockefeller Plaza,10111,123820589,EW,OT,Mechanical/HVAC,BIN,2019-06-26,2019
2364104,Office,30 Rockefeller Plaza,10111,123756337,EW,OT,Mechanical/HVAC,BIN,2019-06-27,2019
2364104,Office,30 Rockefeller Plaza,10111,123778117,EW,MH,Mechanical/HVAC,BIN,2019-07-05,2019
